ISO_A3,year,total_vol,total_fp,building_height,total_surface_area
REU,1985,2711444115.0,372736830.0,7.274419635430178,373298601.2318804
REU,1990,3570681525.0,493013730.0,7.24256000943422,493656982.6747012
REU,1995,4462266105.0,605712990.0,7.366964517303814,606438230.4408172
REU,2000,5594847210.0,753720720.0,7.422971216712737,754535880.2522374
REU,2005,7011536025.0,960498120.0,7.2998956260320425,961403070.6608487
REU,2010,8658959175.0,1212374895.0,7.1421465511293025,1213369629.580946
REU,2015,10174505490.0,1455623505.0,6.98979197234109,1456690220.9081707
REU,2020,10459059450.0,1518559410.0,6.887487826373549,1519632995.727455
REU,2025,10798590045.0,1599759150.0,6.750134884366813,1600839090.28994
REU,2030,10955104620.0,1638498090.0,6.686064931574013,1639580653.9256618
ROU,1975,76420974825.0,16700398680.0,4.575997033922306,16702764104.796112
ROU,1980,81789967065.0,18039728895.0,4.533880056682526,18042164714.042583
ROU,1985,87236186880.0,19404816255.0,4.495594585056791,19407321221.361
ROU,1990,92755823205.0,20793531900.0,4.460801736380341,20796104883.753426
ROU,1995,100782104460.0,22952005425.0,4.390993405318089,22954666352.82633
ROU,2000,109123455375.0,25207047375.0,4.329085186043136,25209796643.22006
ROU,2005,116639429370.0,27435681840.0,4.251377095354157,27438498584.783436
ROU,2010,124531021155.0,29766917145.0,4.18353773581547,29769804303.39893
ROU,2015,132367618575.0,32103822720.0,4.123110812362472,32106777760.05889
ROU,2020,139142233275.0,34231949355.0,4.064689154334606,34234957530.331333
ROU,2025,142945736355.0,35556568005.0,4.020234358245679,35559600298.81336
ROU,2030,145423012005.0,36433542615.0,3.9914595608149317,36436590105.959145
RUS,1975,613774312275.0,96634938795.0,6.351474114109517,96642836512.80333
RUS,1980,646956262725.0,103265795340.0,6.264961796836145,103273848320.83464
RUS,1985,681046154970.0,110140425720.0,6.183434924260796,110148634207.87991
RUS,1990,715834600650.0,117206348430.0,6.107472933324282,117214712104.26262
RUS,1995,789650678505.0,130724993295.0,6.0405486250287135,130733729356.6484
RUS,2000,868229707800.0,145224740580.0,5.978524763290715,145233853851.9115
RUS,2005,918958669170.0,156099008940.0,5.887024366203513,156108312644.2747
RUS,2010,972335847030.0,167579332605.0,5.80224203017854,167588833533.72858
RUS,2015,1025233467660.0,179044650405.0,5.726132924613587,179054342152.51184
RUS,2020,1069179180660.0,188915085150.0,5.659575463817851,188924924743.69672
RUS,2025,1087986510915.0,194352103755.0,5.598017669448613,194361975385.2299
RUS,2030,1100026920960.0,197979318885.0,5.5562718730180665,197989207908.119
RWA,1975,7909093620.0,1895998410.0,4.171466377970222,1896724963.7074826
RWA,1980,9201254640.0,2193351735.0,4.195065703859851,2194137608.9621363
RWA,1985,11166844725.0,2671619985.0,4.179802811663725,2672484162.842613
RWA,1990,13655866560.0,3304683315.0,4.13227691077564,3305633513.4810133
RWA,1995,15341684955.0,3714341760.0,4.130391317303015,3715348673.40109
RWA,2000,17681767650.0,4351954455.0,4.062948689567571,4353026575.252232
RWA,2005,20272061505.0,5126131800.0,3.9546508548609696,5127264364.702685
RWA,2010,24045477240.0,6328639890.0,3.799469974266461,6329848923.126364
RWA,2015,28942242195.0,7971748830.0,3.6306013664256405,7973045457.897652
RWA,2020,34932194505.0,10143614655.0,3.4437619816108835,10145002016.025087
RWA,2025,39259314000.0,11784718935.0,3.331374657006192,11786165517.08871
RWA,2030,41243493150.0,12529815405.0,3.2916281538786167,12531289220.419743
SAU,1975,118107520215.0,13777337310.0,8.5725940765981,13781362208.166557
SAU,1980,129878822265.0,15704372730.0,8.270233042603033,15708518336.112366
SAU,1985,144937216170.0,18276065625.0,7.930438593508826,18280354057.240807
SAU,1990,161859644445.0,21274214610.0,7.608254754040013,21278653473.65519
SAU,1995,179392756185.0,23563348425.0,7.613211541474713,23568023045.843395
SAU,2000,199608655695.0,26381344620.0,7.5662805884304465,26386260382.560364
SAU,2005,210855415995.0,28297665195.0,7.451336162965723,28302679023.21622
SAU,2010,224548983705.0,30809119530.0,7.288393408527893,30814236718.81063
SAU,2015,243490474995.0,34512777870.0,7.055081915230372,34518020533.82163
SAU,2020,278324842860.0,41839481040.0,6.6522059055634974,41844923795.42473
SAU,2025,286709090805.0,44518213485.0,6.440264969338987,44523648898.52819
SAU,2030,291906017205.0,46169255220.0,6.322519516809307,46174689307.21439
SDN,1975,48297603015.0,7668834990.0,6.29790614584602,7671041068.043435
SDN,1980,52648196280.0,8573511780.0,6.1407971005318895,8575786165.687836
SDN,1985,58627792035.0,9839454195.0,5.958439449293051,9841818361.318638
SDN,1990,65404027545.0,11300394195.0,5.787765136010815,11302855229.417896
