,Countries,Year,total_CE,cement_CS,energy_consumption,Population,GDP,cement_production,built_surface,total_CE/energy_consumption,energy_consumption/GDP,GDP/Population,built_surface/Population,cement_CS/built_surface,CFP
614,Saudi Arabia,1995,242.1,3.262848701,4.07,0.18888857,0.143343,16.0,1755151232.0,59.48402948402948,28.39343393119999,0.7588759870435781,9291992797.658428,1.8590128539988968e-09,74.19896605251756
615,Saudi Arabia,2000,277.0,2.536557322,4.81,0.2154739,0.189515,15.0,1953939456.0,57.588357588357596,25.380576735350765,0.8795264762924883,9068102707.566902,1.2981760075579333e-09,109.20313039943198
616,Saudi Arabia,2005,343.7,4.883994126,6.52,0.24397644,0.32846,26.064,2091002624.0,52.71472392638037,19.850210071241552,1.3462775340110709,8570510431.253117,2.3357187934356224e-09,70.37273001011795
617,Saudi Arabia,2010,461.3,7.788097608,8.82,0.29411929,0.528207,42.3,2268660992.0,52.301587301587304,16.697999079906175,1.7958937681374112,7713404285.72366,3.432904975870454e-09,59.231409673929704
618,Saudi Arabia,2015,601.8,12.40667718,11.0,0.32749848,0.669484,61.9,2529500416.0,54.709090909090904,16.43056443469896,2.0442354419477002,7723701239.773693,4.904793492629337e-09,48.50613836959687
619,Saudi Arabia,2020,558.0,13.08743727,10.41,0.35997107,0.734271,53.418,3040147968.0,53.60230547550432,14.177326899741375,2.0398055877101458,8445534159.175625,4.304868515531413e-09,42.636307512937556
620,Singapore,1975,23.5,0.220982583,0.31,0.022626,0.00563367393,1.0884,88028248.0,75.80645161290323,55.02625885911008,0.24899115751789977,3890579333.510121,2.5103598903842776e-09,106.34322253351523
621,Singapore,1980,30.1,0.289575234,0.4,0.02413945,0.011896256783,1.3514300000000001,91954896.0,75.25,33.62402201771639,0.4928139117916937,3809320262.060652,3.149100772187269e-09,103.94535328252553
622,Singapore,1985,37.1,0.466806997,0.51,0.02735957,0.019156532746,1.990865,96509512.0,72.74509803921569,26.622771811693905,0.7001766747796109,3527449883.1670237,4.83690143413014e-09,79.47610091200069
623,Singapore,1990,69.6,0.902076916,0.98,0.03047132,0.036144336769,1.851187,101520816.0,71.0204081632653,27.113514525476614,1.1861756159234322,3331684219.784374,8.885635001200147e-09,77.15528328628686
624,Singapore,1995,98.6,1.802272935,1.4,0.03524506,0.087812540788,1.9,106990352.0,70.42857142857143,15.943053092837015,2.4914850701913966,3035612707.142504,1.684519119069727e-08,54.708694829287886
625,Singapore,2000,107.1,1.708489956,1.59,0.04027887,0.096076539926,3.25,113520224.0,67.35849056603773,16.5493053894806,2.38528389515396,2818356721.526696,1.5050093241535533e-08,62.68693569071236
634,Slovakia,1995,40.8,0.213155408,0.76,0.05361999,0.025840146405,2.5,539293696.0,53.68421052631579,29.411598064821412,0.4819125554667205,10057698556.079552,3.9524921129432223e-10,191.40964042535575
635,Slovakia,2000,36.3,0.375673594,0.79,0.0538872,0.029242558797,3.0,575572032.0,45.94936708860759,27.015419734098177,0.5426624281276443,10681052865.986727,6.526960538624643e-10,96.62643470224846
636,Slovakia,2005,39.2,0.405034177,0.81,0.05372807,0.062808723477,3.158,610072576.0,48.39506172839506,12.896297761832635,1.1690113468993024,11354820227.11778,6.639114638714723e-10,96.78195625452122
637,Slovakia,2010,36.2,0.334187429,0.74,0.05391428,0.09116283632,2.887749,645980224.0,48.918918918918926,8.117342876459551,1.6908847956422675,11981616447.442125,5.17333838690393e-10,108.32244680274914
638,Slovakia,2015,30.4,0.67978048,0.66,0.05423801,0.088900883131,3.466,684149696.0,46.060606060606055,7.423998241136212,1.6390882174880679,12613842137.644798,9.936136549858235e-10,44.72031912419727
639,Slovakia,2020,27.8,0.772850946,0.65,0.05458827,0.106738,4.072,728300864.0,42.76923076923077,6.0896775281530475,1.9553284982286487,13341709931.45597,1.0611698876139188e-09,35.97071355593579
644,Slovenia,1995,13.9,0.121238353,0.27,0.01989872,0.021352224019,1.0,216505392.0,51.48148148148148,12.645052794488482,1.0730451013432019,10880367782.450327,5.599784461719087e-10,114.65018829478821
645,Slovenia,2000,14.0,0.17645333,0.28,0.01988925,0.020289627637,1.3,228894704.0,49.99999999999999,13.800154690340118,1.0201303536835225,11508463315.610191,7.708930216227283e-10,79.34109262772202
646,Slovenia,2005,15.2,0.189149949,0.31,0.02000474,0.036206395971,1.2,242115008.0,49.03225806451613,8.562023136693822,1.809890854417503,12102882016.96198,7.812400832252416e-10,80.35952470703546
647,Slovenia,2010,15.2,0.181052348,0.31,0.02048583,0.048208240226,1.0,255800800.0,49.03225806451613,6.430435928520134,2.3532480854327114,12486718868.603323,7.077864807303183e-10,83.95361986689065
648,Slovenia,2015,12.7,0.088075272,0.27,0.02063531,0.043107506024,0.6,269024320.0,47.03703703703703,6.263410364071588,2.0890166430259587,13037086430.976807,3.2738776925446737e-10,144.19484279310544
649,Slovenia,2020,11.9,0.152692454,0.28,0.02102419,0.053734526854,0.92,279736896.0,42.5,5.210802372202461,2.5558429054341687,13305477928.043839,5.458430982232676e-10,77.93443414040618
650,South Africa,1975,172.5,1.104092638,1.99,0.25777964,0.042906905672,7.1653,2378371072.0,86.68341708542714,46.37948061816598,0.1664480005946164,9226372850.858198,4.64222194340581e-10,156.23688997009688
651,South Africa,1980,205.9,1.148052051,2.33,0.29463549,0.089411864402,6.983899999999999,2709532672.0,88.36909871244634,26.05918146974555,0.30346603663394384,9196219613.597805,4.2370850990794034e-10,179.34726898545472
652,South Africa,1985,297.1,1.239940717,3.29,0.33752964,0.064459376087,7.032877999999999,3185031680.0,90.30395136778117,51.03989830059057,0.19097397220285603,9436302186.67611,3.8930247532106183e-10,239.60822959247977
653,South Africa,1990,324.9,1.376151201,3.71,0.3987757,0.126048,7.9816,3759001088.0,87.57412398921832,29.433231784716934,0.3160874647076038,9426354434.33489,3.660949195766767e-10,236.09324307089707
654,South Africa,1995,351.2,1.516209148,4.02,0.43986084,0.171736,9.071,4167534848.0,87.363184079602,23.4080216145712,0.39043257408411264,9474666687.76425,3.638143898730994e-10,231.630313313477
655,South Africa,2000,371.6,1.505210191,4.27,0.46813266,0.151753,8.9,4702683136.0,87.0257611241218,28.137829235665848,0.3241666582288875,10045620692.220022,3.200747631660123e-10,246.87581988341722
656,South Africa,2005,421.7,2.033195174,4.68,0.49017147,0.288867,13.0,5040966144.0,90.10683760683762,16.201227554549327,0.589318264484059,10284087207.27871,4.033344235846548e-10,207.40753538695938
657,South Africa,2010,474.9,2.134177771,5.27,0.51784921,0.417364,13.0,5494553088.0,90.11385199240986,12.626867674260357,0.8059566220058539,10610334015.958044,3.8841698984781926e-10,222.521294361284
658,South Africa,2015,455.1,2.306067061,5.1,0.55876504,0.34671,12.992,6063156224.0,89.23529411764707,14.709699749069825,0.6204933651539831,10850994228.271688,3.8034102632418e-10,197.34898767542825
659,South Africa,2020,446.5,2.411433785,4.99,0.58801927,0.338291,12.0,6805480960.0,89.47895791583166,14.750614116249029,0.5753059759419109,11573567920.65675,3.543370114725881e-10,185.1595522868566
660,Spain,1975,168.4,4.342534935,2.65,0.357579,0.114777,23.971103,2541826066.0,63.54716981132076,23.088249387943577,0.32098361480959453,7108432167.437126,1.7084311916879995e-09,38.77919291857119
661,Spain,1980,208.2,5.349998703,3.19,0.37491165,0.232767,28.45259,2731649938.0,65.26645768025078,13.704691816279798,0.6208582742094038,7286116443.700803,1.9585228065192884e-09,38.91589728484463
662,Spain,1985,194.4,5.194188738,3.32,0.38469512,0.180793,25.4867,2925012279.0,58.55421686746988,18.363542836282377,0.4699643707463719,7603455637.804815,1.7757835668901136e-09,37.42644131850567
663,Spain,1990,214.6,5.134542385,3.85,0.38867322,0.536559,25.0332,3121482978.0,55.74025974025974,7.175352570733135,1.3804887303529685,8031124392.876875,1.6449048164567629e-09,41.795350765226964
664,Spain,1995,247.9,4.883735753,4.39,0.3972405,0.614609,25.0,3447827414.0,56.46924829157176,7.142752546741098,1.547196219922188,8679445862.141449,1.4164675798937771e-09,50.760322125888784
665,Spain,2000,309.3,6.940737358,5.5,0.40567864,0.598363,30.0,3795406991.0,56.23636363636364,9.191744810424442,1.474967969721058,9355698370.020172,1.8287201805915628e-09,44.56298863455712
666,Spain,2005,374.9,7.590635304,6.41,0.43653155,1.15372,50.347,4079339068.0,58.48673946957878,5.555940782858926,2.642924663749963,9344889431.245005,1.8607512583457552e-09,49.38980533058159
667,Spain,2010,300.1,5.929921946,6.16,0.46576897,1.42211,23.472889,4379780896.0,48.71753246753247,4.331591789664653,3.0532519158586284,9403333365.037176,1.3539311866983402e-09,50.60774875838475
668,Spain,2015,287.9,5.216948866,5.67,0.46444832,1.19616,15.0,4659957978.0,50.776014109347436,4.740168539325843,2.5754426240577204,10033318621.972837,1.1195270194773417e-09,55.18551310255452
669,Spain,2020,223.3,5.385038329,5.18,0.47365655,1.27813,15.6,4824242448.0,43.10810810810811,4.052795881483104,2.698432017883,10185106588.307499,1.1162453767705002e-09,41.466742919444876
670,Sri Lanka,1975,4.3,0.080189549,0.07,0.13662873,0.003791298146,0.391824,295637728.0,61.42857142857142,18.463332954664445,0.02774890863729759,2163803527.998833,2.7124261014480534e-10,53.622947798347134
671,Sri Lanka,1980,4.9,0.116800358,0.08,0.14943645,0.0040246219,0.59862,338190688.0,61.25,19.87764366138345,0.02693199617630103,2263107079.9660993,3.453683443820902e-10,41.9519262089933
672,Sri Lanka,1985,4.9,0.120426399,0.09,0.16092338,0.005978460972,0.59862,401103488.0,54.44444444444445,15.0540415704833,0.03715097813630313,2492512200.5267353,3.002377256814082e-10,40.68875297018555
673,Sri Lanka,1990,5.4,0.189656668,0.11,0.17204094,0.008032551173,0.39908,482412864.0,49.09090909090909,13.694279392796842,0.04668976566275446,2804058522.3493896,3.931418130674061e-10,28.472502743747455
674,Sri Lanka,1995,7.1,0.238114329,0.15,0.18177572,0.013029697561,0.9,536737216.0,47.333333333333336,11.512162833999643,0.07168007675062434,2952744271.8972588,4.4363297699856164e-10,29.817609170425015
675,Sri Lanka,2000,11.5,0.640409209,0.19,0.18776371,0.01633081418,1.008,610660928.0,60.526315789473685,11.6344474871736,0.08697534885734842,3252284096.857694,1.0487148917443101e-09,17.957268319044427
676,Sri Lanka,2005,13.6,0.772700585,0.22,0.19673866,0.024405791045,1.18,665963648.0,61.81818181818181,9.014254018415489,0.12405183122117432,3385016691.6863213,1.160274419362902e-09,17.600607873229446
677,Sri Lanka,2010,14.0,1.117790727,0.25,0.20668557,0.058636161082,2.6,741130368.0,56.0,4.263580619651862,0.2836974109126244,3585786700.0584507,1.5082241603679638e-09,12.524705798530032
678,Sri Lanka,2015,21.6,2.014107634,0.34,0.21336697,0.085140955389,2.287,847671616.0,63.529411764705884,3.99337778683098,0.3990353117401443,3972834295.7675223,2.376047039895223e-09,10.724352380861886
679,Sri Lanka,2020,24.7,1.830269885,0.38,0.21919,0.084304298771,2.65,1037297536.0,65.0,4.507480704302079,0.3846174495688672,4732412683.060359,1.7644598791373203e-09,13.49527750111017
680,Sweden,1975,85.4,0.640514338,1.91,0.08192437,0.082885397621,3.1200799999999997,599320576.0,44.712041884816756,23.043866046630132,1.0117306684323604,7315534754.798847,1.0687341026649484e-09,133.33034864865118
681,Sweden,1980,100.3,0.565405116,2.31,0.08310531,0.142092,2.437109,642095104.0,43.41991341991342,16.25707288235791,1.7097824435045124,7726282520.334742,8.805628830958973e-10,177.39492827652447
682,Sweden,1985,79.2,0.606280573,2.49,0.08350386,0.114124,2.6303,685624192.0,31.807228915662648,21.818372997791876,1.3666913122339495,8210688607.688315,8.842753509491101e-10,130.6325874967463
683,Sweden,1990,67.4,0.612024487,2.46,0.08558835,0.261846,2.3581999999999996,729813632.0,27.39837398373984,9.394835132100546,3.0593649719850897,8527020698.494597,8.38603802621215e-10,110.126312642128
684,Sweden,1995,61.5,0.529260316,2.35,0.08826939,0.267306,2.1,778043136.0,26.170212765957444,8.791422564401847,3.028297805162129,8814416141.314672,6.802454664930043e-10,116.1999079485113
685,Sweden,2000,57.7,0.573245016,2.3,0.08872109,0.262835,2.15,828158272.0,25.086956521739133,8.750737154488558,2.9624861461913956,9334401459.675484,6.921925861050869e-10,100.65503997334362
686,Sweden,2005,60.5,0.682326575,2.45,0.09029572,0.392218,2.6,873231616.0,24.693877551020407,6.246526166570632,4.34370532733999,9670797419.85556,7.813809789956117e-10,88.66721921244236
687,Sweden,2010,56.8,0.765569987,2.25,0.09378126,0.495813,2.9,920622208.0,25.244444444444444,4.538001222234996,5.286909133018686,9816696939.239246,8.315788825724265e-10,74.19308615085507
688,Sweden,2015,46.3,0.983311136,2.26,0.09799186,0.505104,2.8,969440704.0,20.486725663716815,4.4743260793816715,5.15455059226348,9893073812.457483,1.0143076641436338e-09,47.08580865700681
689,Sweden,2020,42.7,1.072125898,2.22,0.10353442,0.547054,2.8,1020081280.0,19.234234234234233,4.058100297228427,5.283788714902735,9852581199.56629,1.0510200696948384e-09,39.82741213476405
690,Switzerland,1975,39.9,0.905600222,0.99,0.06338632,0.065466081819,3.76405,486622656.0,40.303030303030305,15.122334688322153,1.0328108938805725,7677092722.846192,1.8609906687123092e-09,44.05917647842626
691,Switzerland,1980,41.6,0.899612356,1.11,0.06319408,0.122558,3.9001,518051680.0,37.47747747747748,9.056936307707373,1.9393905251884354,8197788147.244172,1.7365301392324411e-09,46.24213943099733
692,Switzerland,1985,41.3,0.96844818,1.17,0.06470365,0.11098,4.199409999999999,550050368.0,35.2991452991453,10.542440079293566,1.7152046291051586,8501071701.519156,1.7606536352685432e-09,42.64554454529513
693,Switzerland,1990,43.3,1.244172006,1.19,0.06715519,0.265764,5.442,582559424.0,36.38655462184874,4.477656868499872,3.9574603243621227,8674823554.218222,2.1356997324963027e-09,34.802261898826224
694,Switzerland,1995,40.9,1.09095104,1.24,0.07040687,0.352836,4.0,627711552.0,32.983870967741936,3.5143806187577233,5.011385962761873,8915487252.877455,1.7379814606311404e-09,37.49022504254636
695,Switzerland,2000,43.1,1.004993091,1.31,0.0718425,0.279216,3.6,674308224.0,32.900763358778626,4.691708211563807,3.886501722518008,9385923708.111494,1.4904061009939574e-09,42.88586696363667
696,Switzerland,2005,44.2,1.063992766,1.22,0.07437115,0.418285,4.022,722560192.0,36.22950819672131,2.916671647321802,5.6242911397766475,9715597943.557415,1.472531669721434e-09,41.54163581973076
697,Switzerland,2010,42.1,1.237294173,1.26,0.07824909,0.598851,4.0,772189696.0,33.41269841269841,2.1040292159485414,7.653136924659444,9868353689.480606,1.602318937185093e-09,34.02586136643836
698,Switzerland,2015,39.5,1.229932575,1.21,0.08282396,0.694118,4.39,820050240.0,32.64462809917355,1.7432194526002782,8.380642509727862,9901123298.137398,1.4998258826190944e-09,32.115581620398984
699,Switzerland,2020,32.7,1.334839931,1.11,0.08638167,0.741999,4.15,857802432.0,29.45945945945946,1.4959588894324658,8.58977373324688,9930375645.666494,1.5561158154888514e-09,24.497319296930744
700,Thailand,1975,26.1,0.828075209,0.4,0.40908471,0.014882770594,3.9835439999999998,1756017408.0,65.25,26.87671609755648,0.03638065718466965,4292552043.8053036,4.715643508016978e-10,31.518876203912537
701,Thailand,1980,37.4,1.140883829,0.52,0.45737753,0.032353514989,5.29688,2233556992.0,71.92307692307692,16.072442211512318,0.07073700141981178,4883399042.362226,5.107923518792397e-10,32.78160234138966
702,Thailand,1985,46.1,1.754251232,0.69,0.5059494,0.038900711333,8.19928,2899392768.0,66.81159420289856,17.737464852337123,0.07688656480865479,5730598293.030884,6.050409076553233e-10,26.279018169730435
703,Thailand,1990,89.4,4.29566724,1.27,0.5522841,0.085343190719,18.0493,3703243520.0,70.39370078740158,14.881093492058286,0.15452769818830564,6705323437.70172,1.159974281140442e-09,20.811667898186638
704,Thailand,1995,154.1,4.892940804,2.22,0.59424834,0.169279,26.5,4277459200.0,69.41441441441441,13.114444201584368,0.28486238598495706,7198100376.687632,1.1438895323653817e-09,31.494352000748215
705,Thailand,2000,169.7,3.128014916,2.67,0.63066603,0.126392,32.0,4971485696.0,63.558052434456926,21.124754731312105,0.20041035030854604,7882913395.541535,6.291911728754977e-10,54.25165945724026
706,Thailand,2005,223.9,3.8298263,3.68,0.6582136,0.189318,37.872,5494983680.0,60.84239130434783,19.43819393824148,0.2876239567216478,8348328992.290649,6.969677296657594e-10,58.462181431048194
707,Thailand,2010,248.8,3.804227337,4.25,0.68270489,0.341105,36.4958,6112236032.0,58.54117647058824,12.4595066035385,0.49963755203218185,8952969462.398314,6.22395358602539e-10,65.40092848294466
708,Thailand,2015,281.1,7.151697151,4.98,0.70294397,0.401296,36.216,6740448768.0,56.44578313253012,12.409792273035366,0.5708790702052683,9588884826.766493,1.0610120182134437e-09,39.30535564704312
709,Thailand,2020,273.1,8.839425531,4.97,0.71475664,0.500462,38.616,7183002624.0,54.949698189134814,9.930823918699122,0.7001851707176864,10049578027.005106,1.2306031326600836e-09,30.89567291926768
710,Turkey,1975,60.7,2.320959911,0.84,0.3967359,0.046042857143,10.737973,1764068224.0,72.26190476190477,18.24387216873024,0.11605417393031486,4446454742.310944,1.315686025871072e-09,26.152972187204657
711,Turkey,1980,74.7,3.092608915,1.07,0.44089069,0.068823684211,14.19455,1859195008.0,69.81308411214953,15.54697357844995,0.15610146862252866,4216906934.460331,1.6634128758374979e-09,24.15436353354753
712,Turkey,1985,100.4,3.45472735,1.39,0.49175673,0.067232758621,15.9632,1956029696.0,72.23021582733814,20.674445441627864,0.1367195495646801,3977636861.217944,1.7661937122247044e-09,29.061627685322257
713,Turkey,1990,136.2,4.675931406,2.02,0.54324142,0.150656,24.1262,2054386944.0,67.42574257425741,13.40802888700085,0.27732789594725676,3781720002.130913,2.276071418608081e-09,29.127886654888194
714,Turkey,1995,161.1,5.827534484,2.56,0.5930549,0.16932,33.153,2351318016.0,62.9296875,15.119300732341129,0.28550476524180135,3964756072.329897,2.4784118712761993e-09,27.644624058821783
715,Turkey,2000,205.7,7.229553634,3.11,0.64113547,0.274295,35.825,2671851008.0,66.14147909967845,11.33815782278204,0.42782689904834,4167373563.03185,2.705822148148764e-09,28.452655642889166
716,Turkey,2005,224.8,8.938664375,3.59,0.68704715,0.506315,45.0,2936213760.0,62.61838440111421,7.090447646228139,0.7369435998679275,4273671406.6858435,3.044282571238955e-09,25.14917112546806
717,Turkey,2010,276.3,10.48443015,4.54,0.7314215,0.776967,62.737276,3216264192.0,60.859030837004404,5.843234011225702,1.0622698403041202,4397278712.7531805,3.259816210396686e-09,26.35336361127839
718,Turkey,2015,341.4,16.21457559,5.78,0.78218479,0.864314,71.419,3493489920.0,59.06574394463667,6.68738444593053,1.1049997533191613,4466323002.777899,4.641368935164982e-09,21.055130188578683
719,Turkey,2020,377.2,19.03714241,6.49,0.8338468,0.720338,72.299,3722505984.0,58.12018489984591,9.009659354358648,0.8638733158177258,4464256484.524495,5.114066301525118e-09,19.813898109091255
720,Turkmenistan,1975,1e-10,0.232262519,1e-10,0.0252576,1e-22,1.2790533020000001,334480704.0,1.0,1000000000000.0,3.959204358292158e-21,13242774610.41429,6.943973635023203e-10,4.305472980769661e-10
721,Turkmenistan,1980,1e-10,0.245473326,1e-10,0.02862903,1e-22,1.3125128689999999,376977152.0,1.0,1000000000000.0,3.492958021979788e-21,13167653671.814938,6.511623441836602e-10,4.073762376935407e-10
722,Turkmenistan,1985,33.2,0.256802344,0.52,0.03246887,1e-22,1.369578646,434376512.0,63.84615384615385,5.2e+21,3.0798731215468853e-21,13378245439.400879,5.911975829853342e-10,129.28230904309814
723,Turkmenistan,1990,34.7,0.270217141,0.55,0.03720278,0.003,1.439982841,501302688.0,63.09090909090909,183.33333333333334,0.080639135032382,13474871716.57602,5.390299064185349e-10,128.41524365029088
724,Turkmenistan,1995,23.6,0.14609228,0.39,0.04226623,0.002482249253,0.4,550492096.0,60.51282051282051,157.11556747520552,0.05872890137114192,13024395504.401505,2.653848821110049e-10,161.54173238996614
725,Turkmenistan,2000,26.9,0.140354338,0.43,0.04569132,0.002904663311,0.45,606529152.0,62.55813953488372,148.0378116016352,0.06357144663362757,13274493973.910143,2.314057577235793e-10,191.6577740546929
726,Turkmenistan,2005,39.1,4.822679264,0.64,0.04885775,0.008103901996,42.787,648561664.0,61.09375,78.97430155447304,0.16586727788324268,13274488980.76559,7.435961037623093e-09,8.10752651371012
727,Turkmenistan,2010,54.3,0.360909364,0.9,0.0526797,0.022583157895,1.1,695364416.0,60.33333333333333,39.85270811923356,0.4286880505204092,13199855276.32086,5.190219051991294e-10,150.45328665952817
728,Turkmenistan,2015,71.5,0.619056004,1.2,0.05766431,0.035799714286,3.3,747081216.0,59.583333333333336,33.519820588883235,0.6208296654551142,12955695056.439589,8.286328055663496e-10,115.49843558257452
729,Turkmenistan,2020,89.7,0.503660145,1.52,0.06250438,0.045818,1.9,808247232.0,59.01315789473684,33.17473482037627,0.7330366287930542,12931049504.050756,6.231510917194208e-10,178.0962835564446
730,USA,1975,4386.8,12.6688197,69.55,2.15973,1.6849,63.237854,35570966528.0,63.07404744787923,41.27841414920766,0.7801438142730804,16470098821.61196,3.561561840055042e-10,346.26745852259626
732,USA,1980,4742.4,13.66009936,74.71,2.27225,2.85731,69.575063,38248316928.0,63.47744612501673,26.146970402231467,1.2574804708988887,16832794335.130377,3.571424955956692e-10,347.1717060775464
734,USA,1985,4576.0,14.25297145,72.66,2.37924,4.33898,71.525113,40997748736.0,62.97825488576934,16.74587114944065,1.8236831929523716,17231447326.03689,3.476525392108789e-10,321.05585954850136
736,USA,1990,4970.5,16.82393756,81.38,2.49623,5.96314,71.295642,43806658560.0,61.07766035881052,13.647172462829985,2.388858398464885,17549127508.28249,3.840497794863083e-10,295.44213310786915
738,USA,1995,5227.9,21.60654465,87.63,2.66278,7.63975,78.32,48174379008.0,59.658792650918635,11.470270624038744,2.8690879456808296,18091760869.467247,4.485069677060486e-10,241.9590954817479
740,USA,2000,5740.7,23.14682136,95.56,2.82162411,10.251,89.51,52902506496.0,60.074298869820005,9.322017364159596,3.633014037436758,18748956074.09592,4.3753732843925175e-10,248.01245539141274
742,USA,2005,5873.2,25.54703483,96.88,2.95516599,13.0392,100.903,56354930688.0,60.623451692815856,7.42990367507209,4.412340979871659,19069971324.351902,4.533238621379387e-10,229.89752192700948
744,USA,2010,5485.7,25.23355483,93.43,3.09327143,15.049,67.175998,60029075456.0,58.71454564914909,6.208385939265068,4.865075807459935,19406339474.0629,4.203555466799692e-10,217.39703489886764
746,USA,2015,5137.5,30.28321473,92.69,3.20738994,18.295,84.405,63493857280.0,55.426691120940774,5.066411587865536,5.704014897546259,19796114120.130962,4.76947157210103e-10,169.6484354717647
748,USA,2020,4462.7,34.23750849,88.57,3.31526933,21.323,89.0,65644621824.0,50.386135260246135,4.153730713314261,6.431754972981335,19800690468.789154,5.215584695086567e-10,130.34534920388418
750,Ukraine,1975,1e-10,4.244069667,1e-10,0.48892187,1e-22,23.371792160000002,2652282016.0,1.0,1000000000000.0,2.0453165656099615e-22,5424756343.9941845,1.6001577665562996e-09,2.3562289935425797e-11
751,Ukraine,1980,1e-10,4.485467146,1e-10,0.4997392,1e-22,23.9831897,2847663824.0,1.0,1000000000000.0,2.001043744417088e-22,5698299881.218043,1.5751392802045865e-09,2.229422192718029e-11
752,Ukraine,1985,694.4,4.692479194,10.01,0.50917,1e-22,25.02593708,3046821216.0,69.37062937062937,1.0009999999999999e+23,1.9639805958717128e-22,5983897747.314257,1.5401229220008161e-09,147.98147659085816
753,Ukraine,1990,761.9,4.937604113,11.5,0.518914,0.079523809524,26.31241373,3249104288.0,66.25217391304348,144.6107784427674,0.15325046062353298,6261354074.085494,1.5196816338694265e-09,154.30560704411823
754,Ukraine,1995,423.1,3.027631507,6.66,0.515128,0.048213856469,11.0,3531793824.0,63.52852852852853,138.13456312672628,0.09359587611040363,6856148033.110217,8.572503543173986e-10,139.7462006263895
755,Ukraine,2000,335.9,1.977628364,5.71,0.491765,0.032375083935,5.311,3827600384.0,58.82661996497372,176.37019911559344,0.06583446145008287,7783393254.90834,5.166757669548818e-10,169.8499101826191
756,Ukraine,2005,315.5,2.813115661,5.78,0.47105171,0.089238865119,12.183,4047515712.0,54.58477508650519,64.76998550230745,0.1894460060849795,8592508266.236843,6.950227895742878e-10,112.15322724691909
757,Ukraine,2010,288.7,3.181420126,5.14,0.45870741,0.141209,9.4565,4274517280.0,56.16731517509728,36.3999461790679,0.307841113794085,9318613972.248672,7.442758837086746e-10,90.7456382892072
758,Ukraine,2015,195.1,3.038289597,3.61,0.4516735,0.091030967789,8.511,4496497856.0,54.04432132963989,39.65683423653797,0.20154152897834385,9955195192.987856,6.757013334156919e-10,64.21376033168177
759,Ukraine,2020,171.5,3.474616156,3.31,0.44207754,0.156618,9.568,4680761664.0,51.81268882175227,21.134224674047683,0.3542772157119767,10588101046.707779,7.423185381822508e-10,49.357970003061254
761,United Arab Emirates,1980,25.9,0.036271441,0.39,0.01014048,0.04359916005,0.19954,219173744.0,66.41025641025641,8.945126455480878,4.299516398632018,21613744517.024834,1.6549172514021572e-10,714.0604091246332
762,United Arab Emirates,1985,47.7,0.684736805,0.73,0.01379536,0.040603650232,3.9908,247193888.0,65.34246575342466,17.978679153941737,2.9432831207014534,17918625392.885723,2.7700393830125767e-09,69.66180239135824
763,United Arab Emirates,1990,81.7,0.596555839,1.24,0.01900151,0.050701443748,3.1110100000000003,279366016.0,65.88709677419355,24.456897246617633,2.668284980930463,14702306079.885231,2.1353915824894034e-09,136.95281255976442
764,United Arab Emirates,1995,114.6,1.074667001,1.75,0.02433988,0.065743666576,6.0,337884320.0,65.48571428571428,26.618533634369044,2.701067818575934,13881922178.745335,3.180576716315217e-09,106.63768394615478
765,United Arab Emirates,2000,123.6,1.221722004,1.93,0.03275333,0.104337,6.0,424572096.0,64.04145077720207,18.49775247515263,3.1855386917910335,12962715424.660639,2.8775372086629078e-09,101.16867797692542
766,United Arab Emirates,2005,159.2,2.553421087,2.54,0.04280993,0.180617,8.0,462073344.0,62.677165354330704,14.062906592402708,4.219044506730097,10793601951.69672,5.526008197953959e-09,62.347726667771504
767,United Arab Emirates,2010,213.8,3.417603525,3.5,0.08481771,0.300189,18.0,513844544.0,61.08571428571429,11.659321294251288,3.5392254754343164,6058222321.729742,6.651045661389761e-09,62.55845607486024
768,United Arab Emirates,2015,265.2,2.418296312,4.43,0.08916899,0.370275,20.0,582044992.0,59.864559819413095,11.964080750793327,4.152508624354723,6527437307.52137,4.1548271099977095e-09,109.66398066441744
769,United Arab Emirates,2020,248.5,3.086787073,4.22,0.09287289,0.349473,14.9,677577280.0,58.88625592417062,12.075324846268524,3.762917251740524,7295748845.545777,4.555623637498589e-09,80.50441903609722
770,United Kingdom,1975,636.0,3.374908755,8.6,0.562258,0.241757,16.892875,3865341620.0,73.95348837209302,35.57290998812857,0.4299752071113261,6874676073.973158,8.731204345658845e-10,188.44953928243314
771,United Kingdom,1980,606.5,3.253673649,8.57,0.56314216,0.564948,14.804960999999999,4115887953.0,70.77012835472578,15.169537727366059,1.0032067213720957,7308790293.733292,7.905156034746896e-10,186.40468142415102
772,United Kingdom,1985,572.6,3.213078479,8.61,0.56550268,0.489285,13.341063,4371488419.0,66.50406504065042,17.59710598117661,0.8652213637608225,7730270029.843183,7.350078899980268e-10,178.2091547848558
773,United Kingdom,1990,595.2,3.628054803,9.03,0.57247586,1.09317,14.0,4631411300.0,65.91362126245848,8.260380361700376,1.9095477667826903,8090142525.835064,7.833583691865156e-10,164.05485372156878
774,United Kingdom,1995,558.8,3.786105065,9.19,0.5801903,1.34424,12.5,4879398765.0,60.80522306855277,6.8365768017615896,2.3168949911778944,8409997142.316925,7.759368002791221e-10,147.592311995177
