Countries,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Ghana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110816494,0.196495962,0.21274914,0.254754047,0.198382537,0.208137314,0.215669181,0.214979408,0.308577073,0.287078213,0.234626916,0.100167988,0.101534659,0.18427483,0.135337239,0.13405518,0.133613725,0.158142071,0.100377679,0.124848084,0.216724994,0.255831933,0.270115303,0.33728175,0.458944512,0.537340401,0.599166516,0.621075,0.663156,0.7489911,0.71567106,0.81820167,0.850239,0.818805,0.809172,0.799539,0.789906,0.780273,0.720954,0.720954,0.720954,0.720954,0.720954,1.0213515,1.20159,1.802385,1.802385,1.5340299,1.60212,1.5780882,2.0467083,1.9986447,2.0507136,2.242968,2.80371,2.947882562,3.091979326,3.236012713
Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121620174,0.129949677,0.130806,0.129285,0.127764,0.1514916,0.1496664,0.1478412,0.1441908,0.1441908,0.15260193,0.11935794,0.09492561,0.14619345,0.12696801,0.15099981,0.17423055,0.200265,0.200265,0.5126784,0.5527314,0.600795,0.6168162,0.6368427,0.680901,0.718019024,0.7551185,0.792202318
Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009611216,0.015854398,0.017333047,0.034173211,0.063089005,0.089622531,0.099233747,0.104491164,0.151232887,0.170044583,0.158954719,0.16667655,0.165690784,0.203232028,0.233133587,0.233133587,0.23075132,0.261556498,0.30920184,0.381375768,0.381042378,0.429756481,0.377762735,0.407183414,0.414910256,0.466294244,0.539126048,0.528017016,0.43972049,0.592285512,0.604269637,0.602292746,0.591099561,0.53570753,0.499396014,0.599777372,0.601916589,0.562825746,0.550675156,0.681836506,0.639935907,0.675867504,0.632927139,0.63210732,0.6654375,0.802860864,0.663517998,0.5268744,0.526799364,0.46697742,0.56842305,0.62306244,0.69770298,0.74375886,0.87185241,0.870788268,1.0196136,1.133018863,1.329872549,1.4939769,1.79357334,1.8584592,2.02628127,2.35631799,2.54456709,2.68955895,2.4953019,2.4312171,2.46846639,2.99356122,3.70410144,3.90676962,3.88874577,3.704311743,3.777027282
Liberia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024069112,0.033680328,0.043685655,0.0435477,0.043409746,0.042406355,0.040977144,0.042995882,0.047143719,0.046991969,0.062169745,0.0679105,0.065574467,0.040059746,0.036986575,0.039378709,0.038831489,0.043697151,0.043967083,0.047954893,0.04820689,0.038600645,0.022509609,0.000899418,0.003585504,0.003573336,0.003561168,0.003549,0.00663156,0.003084081,0.00439062,0.006563115,0.0065403,0.02714985,0.02299752,0.01052025,0.0166296,0.0164268,0.062078145,0.062963316,0.03766464,0.02827101,0.02683551,0.03244293,0.04365777,0.07770282,0.11815635,0.11935794,0.09652773,0.11415105,0.13297596,0.13738179,0.16662048,0.21428355,0.18985122,0.19706076,0.010282787,0.007448059
Libya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023822671,0.045869938,0.034402683,0.039068771,0.037646458,0.237667437,0.291512077,0.70844153,1.177362431,1.501867754,1.273321881,1.311489348,1.487270767,1.853111456,2.309100484,2.761628688,2.996376084,0.949440114,1.230291051,1.362816,1.358253,1.35369,1.065360621,1.0308324,1.0273341,1.0238358,1.0203375,1.5694692,1.112031492,1.317186,1.312623,1.30806,1.29285,1.405404,1.472835,1.496664,1.478412,2.122809,2.08515918,2.20651977,2.603445,2.40318,1.401855,0.80106,0.80106,2.80371,2.00265,1.722279,2.2629945,1.802385,1.441908,1.241643,1.642173,1.20159,1.20159,1.20159,1.20159
Madagascar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019266,0.00337155,0.00337155,0.002382267,0.00240825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351435,0.024777584,0.031084873,0.03395525,0.033844886,0.01644558,0.016812079,0.016337975,0.016284173,0.01623037,0.016176568,0.016122766,0.016068963,0.016015161,0.015961359,0.02698254,0.02689128,0.02680002,0.02670876,0.0266175,0.019452576,0.015860988,0.019318728,0.020126886,0.02092896,0.0224094,0.0149058,0.0336648,0.0540462,0.0739206,0.0600795,0.1081431,0.1081431,0.0961272,0.1081431,0.0600795,0.0600795,0.0921219,0.0961272,0.0961272,0.0961272,0.0961272,0.0520689,0.0480636,0.0600795,0.0600795,0.0600795,0.0600795,0.0600795,0.0600795
Malawi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01207563,0.01495078,0.01495078,0.021193962,0.021193962,0.026944262,0.036637625,0.033201098,0.030047913,0.034727796,0.042406355,0.038820453,0.051595058,0.040286451,0.044428771,0.043859478,0.048386231,0.046536719,0.036264612,0.024797817,0.03267595,0.032150803,0.029131434,0.031938352,0.03307234,0.029665779,0.031619677,0.031513452,0.05396508,0.050197056,0.056726709,0.054307812,0.061663875,0.040231464,0.077542608,0.058834308,0.081820167,0.08633196,0.07800195,0.07410312,0.01009944,0.0498888,0.0492804,0.075139428,0.074218209,0.0961272,0.0961272,0.0961272,0.08130759,0.0720954,0.0921219,0.1081431,0.1121484,0.1682226,0.1682226,0.09292296,0.09732879,0.2082756,0.2683551,0.2082756,0.135528723,0.15074206,0.219652864
Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022501331,0.021566918,0.021497941,0.02357186,0.016660789,0.016181167,0.012308778,0.012268771,0.009276994,0.01260906,0.009216294,0.011691201,0.011652574,0.009125244,0.009921702,0.011536692,0.009034193,0.009003843,0.00899418,0.00896376,0.00893334,0.00890292,0.0088725,0.005305248,0.00440583,0.00439062,0.00437541,0.0043602,0,0,0,0,0,0,0,0,0,0,0,0,0.1762332,0.2643498,0.2523339,0.2523339,0.2683551,0.40053,0.6168162,0.680901,0.720954,0.720954,0.781925559,0.902763037,1.031318257
Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027830981,0.027739931,0.027648881,0,0,0,0.036379574,0.040790446,0.040653871,0.040517295,0.047219445,0.054678936,0.049580037,0.166484604,0.166359375,0.0442104,0.03524664,0.0219531,0.02187705,0.021801,0.08619,0.085176,0.084162,0.124722,0.123201,0.1497834,0.164022242,0.129138482,0.136170988,0.22109256,0.22629945,0.2283021,0.2763657,0.3484611,0.3444558,0.3524664,0.36087753,0.40974219,0.40053,0.3885141,0.39972894,0.40053,0.413237685,0.429529627,0.441806132
Morocco,0.028899,0.03130725,0.0356421,0.0722475,0.105963,0.09681165,0.0886236,0.086697,0.077064,0.0751374,0.07947225,0.07947225,0.07947225,0.07947225,0.07947225,0.067431,0.052509483,0.037007578,0.084375447,0.105422107,0.126304043,0.1271556,0.15460965,0.181545183,0.209557358,0.293840325,0.317416555,0.351096883,0.30632669,0.234037206,0.196495962,0.241759037,0.279382428,0.30345154,0.33622825,0.365554779,0.446469714,0.380505559,0.412789386,0.418539686,0.479739306,0.445976831,0.676690796,0.708085607,0.737965675,0.772401468,0.831189024,0.960957952,1.098020085,1.351659917,1.323023281,1.443098132,1.58647905,1.676184094,1.732484786,1.777068986,1.651382138,1.695865631,1.710983167,1.736297854,2.113273344,2.09623713,2.0891949,2.59482093,2.84151192,2.83633545,2.893449,2.8835625,2.91125484,3.188058588,3.1612464,3.1502952,3.139344,4.3095,4.343976,4.376424,4.57314,4.51737,4.54681656,5.12357976,5.62624491,5.81524941,5.887791,6.528639,6.608745,6.7569411,6.288321,6.448533,6.328374,6.568692,5.3590914,5.4832557,4.926519,5.60742,4.80636,5.216913812,4.695435475,5.133955218
Mozambique,0.0067431,0.01011465,0.01107795,0.0115596,0.0144495,0,0,0,0.0057798,0.007204039,0.01170265,0.01330221,0.013434663,0.013129779,0.012012833,0.014761128,0.013453448,0.016337086,0.012655354,0.017271006,0.017920752,0.022079318,0.0240825,0.037541244,0.040005658,0.041895042,0.049123991,0.065964155,0.07270022,0.079929169,0.086665234,0.10260178,0.106955578,0.102108897,0.089129648,0.080422051,0.087651,0.105969812,0.10835208,0.117552559,0.138746522,0.146879089,0.189595743,0.202061329,0.223994287,0.291651871,0.22127658,0.128987645,0.102430445,0.152083101,0.153295263,0.127756629,0.129033629,0.107950472,0.162236567,0.193961089,0.207101274,0.206417019,0.033182704,0.03307234,0.031313878,0.036136774,0.045019217,0.03597672,0.01344564,0.00893334,0.00890292,0.0088725,0.07957872,0.09692826,0.11415612,0.11813607,0.1351662,0.11420175,0.1213758,0.15233322,0.1538238,0.164268,0.24232065,0.26635245,0.29799432,0.31121181,0.35406852,0.39091728,0.47422752,0.52028847,0.60560136,0.63484005,0.97969638,0.9412455,0.961272,1.081431,1.121484,1.20159,1.121484,1.197915778,1.247694036,1.297473972
Namibia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221052,0.0440583,0.0658593,0.06563115,0.065403,0,0,0,0,0,0,0,0,0,0.00200265,0.1562067,0.20066553,0.26515086,0.29278743,0.31882188,0.31161234,0.3124134,0.3724929,0.40053,0.36087753,0.3885141,0.360477,0.360808148,0.354633102,0.353424299
Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054463555,0.059228089,0.074671752,0.220154339,0.231162056,0,0,0,0.007228948,0.010596981,0.011089864,0.01207563,0.014416266,0.014370741,0.016929801,0.034617433,0.009920782,0.008599176,0.017143171,0.018796788,0.019161908,0.017826506,0.018191626,0.017288943,0.017652683,0.017594742,0.017536801,0.01747886,0.01742092,0.018189787,0.011948716,0.012319355,0.012277968,0.00899418,0.012997452,0.012953343,0.01335438,0.01330875,0.012821016,0.01321749,0.01317186,0.01312623,0.0130806,0.02025465,0.02299752,0.02314455,0.0228657,0.02258685,0.02483286,0.01682226,0.02242968,0.01682226,0.01281696,0.02923869,0.02923869,0.01161537,0.00841113,0.02042703,0.02042703,0.02042703,0.0761007,0.1401855,0.1401855,0.160212,0.160212,0.143709168,0.14322685,0.143222481
Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253341784,0.319305939,0.473496123,0.482614456,0.377630409,0.276507278,0.272646362,0.282646188,0.313978919,0.537412651,0.582871023,0.570660653,0.646658058,0.601725292,0.677965957,0.720913555,0.976213442,1.16341797,1.162154305,1.66775828,1.662284238,1.656810195,1.651336153,1.76490506,1.731750407,1.544268591,1.585090306,1.579765255,1.5739815,1.568658,1.5633345,1.1573796,1.153425,1.12515468,1.11026916,1.1854674,1.0938525,1.09005,1.03428,0.894348,0.967863,0.956202,0.985608,1.321749,1.882491,4.0053,4.0053,4.40583,5.126784,6.568692,8.0106,8.0106,8.41113,8.81166,7.61007,8.81166,9.21219,10.41378,11.61537,11.21484,11.69267934,12.17049367,12.64828691
Reunion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132189096,0.122041491,0.16684356,0.16626558,0.174408,0.163761,0.1618344,0.1599078,0.1579812,0.1560546,0.160212,0.160212,0.160212,0.15019875,0.15019875,0.1001325,0.1401855,0.160212,0.1401855,0.1001325,0.1001325,0.120159,0.1041378,0.1001325,0.08731554,0.0921219,0.1121484,0.1121484,0.1121484,0.1121484
Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02698254,0.02689128,0.02680002,0.00445146,0.002218125,0.018568368,0.02643498,0.025904658,0.028877706,0.0305214,0.03921645,0.04301388,0.04418505,0.04323696,0.04312035,0.041089972,0.041268208,0.041352319,0.03684876,0.040053,0.03764982,0.040053,0.0520689,0.0560742,0.0720954,0.1401855,0.1562067,0.160212,0.1802385,0.1962597,0.2683551,0.3764982,0.4846413,0.5927844,0.7009275
Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071796602,0.083790084,0.080914934,0.087651,0.088143883,0.091511916,0.098740864,0.087158117,0.0934013,0.084282967,0.097262215,0.09972663,0.116203842,0.115836883,0.160616059,0.141066038,0.15786984,0.170263691,0.182146189,0.155500698,0.168624789,0.178265063,0.177685654,0.172889429,0.168541096,0.182231261,0.177038186,0.176869422,0.164254384,0.169495743,0.177582647,0.172060321,0.169845228,0.226203627,0.269360988,0.26353353,0.26263614,0.26173875,0.358546344,0.376257882,0.439062,0.437541,0.43602,0.66323205,0.70397964,0.71285214,0.706758,0.698139,1.155048414,1.262590719,1.23523452,1.33256331,1.20159,1.87327881,1.87808517,2.07915123,1.96219647,1.84844595,2.06232897,2.08155441,2.16766836,2.71359075,2.81893014,2.99316069,3.20424,3.311528883,3.426141541,3.55416544
Sierra Leone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021193962,0.017333047,0.014416266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07073664,0.02202915,0.0439062,0.0437541,0.043602,0.04869735,0.06132672,0.07111689,0.0748332,0.0739206,0.093900253,0.09445699,0.101798705,0.094621207,0.0921219,0.12456483,0.13417755,0.12536589,0.13457808,0.12977172,0.1281696,0.12977172,0.1241643,0.1361802,0.13818285,0.1441908,0.1401855,0.144681354,0.146841614,0.142491613
Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042880808,0.048138225,0.058242323,0.040005658,0.040909276,0.055860056,0.043866574,0.038527009,0.048138225,0.043373691,0.06982507,0.084282967,0.075139327,0.080998723,0.075967055,0.099092401,0.142772998,0.066213658,0.061286835,0.064507158,0.080054193,0.086161447,0.084612216,0.069577453,0.084901001,0.092162937,0.081003321,0.088642792,0.068439327,0.05539617,0.067984076,0.067756451,0.067528826,0.07645053,0.112047,0.11166675,0.1112865,0.11090625,0.16799952,0.128209653,0.090446772,0.116823447,0.130806,0.0818805,0.0873054,0.11446032,0.12763218,0.1273077,0.080987166,0.130652886,0.098730645,0.249009501,0.385187698,1.20239106,1.39264281,1.41707514,1.39304334,1.48516524,1.60732689,1.73269278,1.57368237,1.03897482,0.95606511,0.91521105,0.9051978,0.901538847,0.900201677,0.899712953
Tanzania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023083347,0.071796602,0.075164634,0.0819007,0.080381605,0.085353493,0.113299436,0.149720397,0.140616306,0.125977933,0.114002085,0.12260632,0.108584144,0.131152154,0.158224844,0.182588104,0.185353176,0.193961089,0.1703575,0.183111872,0.136878653,0.136423403,0.135968152,0.135512902,0.135057651,0.24284286,0.24202152,0.24120018,0.21812154,0.3549,0.320967504,0.273602043,0.341590236,0.364471653,0.36320466,0.387855,0.43695288,0.49908066,0.53256294,0.56467125,0.548686047,0.652823847,0.70333068,0.77742873,0.92602536,0.96487677,1.03376793,0.93964338,1.12508877,1.2576642,1.63055763,1.682226,1.80598977,2.60905242,2.60184288,2.603445,3.04322694,3.273668994,3.357619256,3.654194908
Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054522457,0.060818709,0.070943204,0,0,0,0,0,0.132408001,0.129453012,0.107244144,0.111901495,0.129010637,0.159276978,0.16825553,0.171402277,0.176166772,0.180076868,0.174487092,0.1568658,0.15633345,0.1558011,0.15526875,0.182588952,0.185485443,0.24807003,0.24502296,0.2441712,0.34476,0.340704,0.336648,0.332592,0.328536,0.320424,0.320424,0.50667045,0.47222487,0.47462805,0.4646148,0.64285065,0.720954,0.680901,0.600795,0.600795,0.600795,0.5367102,0.6608745,0.6208215,0.6608745,0.680901,0.688144628,0.695388255,0.702631883
Tunisia,0,0,0,0,0.00144495,0.01878435,0.016520595,0.019121505,0.02340819,0.02716506,0.033089355,0.033089355,0.033089355,0.02755038,0.027116895,0.01107795,0.028176525,0.02870634,0.040237041,0.055437915,0.077882805,0.080739471,0.08149518,0.090033267,0.100219513,0.108844962,0.13677499,0.18450248,0.173412616,0.19312793,0.166183667,0.212925391,0.195099461,0.172919733,0.174809117,0.173905498,0.219168573,0.218675691,0.230258437,0.22730114,0.24512707,0.290472292,0.2634245,0.28044719,0.300829537,0.250110951,0.256646325,0.291942035,0.225861274,0.269563024,0.413897209,0.648120837,0.666321201,0.939084774,0.825893402,1.316254303,1.523614013,1.623037046,1.364223912,1.550265941,2.266135872,2.258548364,2.250960855,1.802883381,1.792303812,1.906821423,1.9141278,1.9075875,2.019088968,1.949139192,2.014416456,2.128199424,2.35843218,2.46546495,2.56464936,2.54085078,2.64327492,2.669355,2.77647396,2.82453756,3.02760627,3.00838083,3.2322771,2.82573915,2.90023773,3.00557712,3.65563731,3.81144348,3.61598484,3.24589512,3.13294566,3.24269088,2.86819533,3.40410447,3.0119856,2.95551087,2.986621511,3.017732151
Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011089864,0.020208197,0.024069112,0.029408677,0.041402159,0.050109756,0.039512775,0.034666094,0.030312295,0.026944262,0.02645138,0.035158977,0.063089005,0.058242323,0.06694992,0.074671752,0.083297201,0.090866162,0.097111372,0.079439834,0.06836943,0.072896183,0.070943204,0.04114361,0.038447975,0.038323816,0.023344234,0,0.002951771,0.007985738,0.009216294,0.009185944,0.009155594,0.007051325,0.004960851,0.004120247,0.004517097,0.004501922,0.02248545,0.0224094,0.02233335,0.05564325,0.05767125,0.110526,0.11895741,0.12513267,0.13563771,0.1395264,0.18573945,0.21549528,0.21335067,0.23239866,0.2669355,0.2523339,0.2603445,0.47783229,0.46541586,0.53951391,0.66728298,0.640848,0.81027219,0.85753473,0.9372402,0.99892182,1.00573083,1.02415521,1.23042816,1.49718114,1.682226,1.762332,1.884518237,2.006695227,2.128865244
Zambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055860056,0.07270022,0.106462695,0.105969812,0.117552559,0.164212136,0.121824211,0.08606074,0.226012565,0.232242139,0.196453931,0.181162112,0.180582702,0.18171761,0.187967877,0.057911544,0.07427711,0.093073438,0.067047364,0.071451338,0.071635737,0.111066409,0.112364103,0.152640438,0.170735956,0.183763018,0.174524192,0.169845228,0.165043203,0.155521236,0.15633345,0.12464088,0.1330875,0.153852192,0.169183872,0.154110762,0.1312623,0.1656876,0.09265425,0.0979524,0.1472835,0.1995552,0.17864145,0.2202915,0.2162862,0.2242968,0.3524664,0.45139731,0.480636,0.480636,0.7249593,0.761007,0.720954,0.80106,0.841113,1.10185803,0.9933144,1.12028241,1.09424796,1.321749,1.361802,1.425752653,1.507228174
Zimbabwe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03342651,0.03198156,0.03429348,0.03323385,0,0,0.081407817,0.119441944,0.155586686,0.191238545,0.237980269,0.247098601,0.349700381,0.383380709,0.286611376,0.288993644,0.210953859,0.192635047,0.120427709,0.120427709,0.120427709,0.120427709,0.120427709,0.163308517,0.184009597,0.228912832,0.268253834,0.286504321,0,0,0,0.255004664,0.231542249,0.191619078,0.185480554,0.218299517,0.273249633,0.266891761,0,0,0,0.342196633,0.3695834,0.352281122,0.32564161,0.327412488,0.388998285,0.4033692,0.446667,0.4006314,0.443625,0.442104,0.4846413,0.4829682,0.437541,0.43602,0.34476,0.255528,0.168324,0.166296,0.164268,0.280371,0.160212,0.160212,0.280371,0.320424,0.40053,0.40053,0.4766307,0.520689,0.520689,0.600795,0.7009275,0.5767632,0.4886466,0.5126784,0.5487261,0.40053,0.40053,0.40053,0.40053
Afghanistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016347281,0.01782593,0.019715314,0.033680328,0.049616873,0.060213855,0.0819007,0.084282967,0.084282967,0.044277309,0.050602639,0.045433081,0.043593685,0.043501715,0.067285106,0.069741619,0.066567741,0.079366259,0.0645628,0.060129855,0.066429787,0.023521276,0.036272889,0.040878737,0.042490048,0.03815827,0.035960192,0.040103431,0.046334385,0.046233218,0.0462384,0.05167344,0.051503088,0.05270772,0.052532805,0.05235789,0.052182975,0.052460304,0.052283868,0.052107432,0.051930996,0.0535392,0.0221559,0.02640456,0.03059238,0.03037944,0.025857,0.021294,0.021294,0.01575756,0.01362816,0.01533168,0.01618344,0.01575756,0.02214576,0.03705156,0.0298116,0.04301388,0.0340704,0.0340704,0.0340704,0.0340704,0.0170352,0.01107288,0.01107288,0.01107288,0.01107288
Bahrain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06897735,0.10083216,0.102781575,0.10243935,0.102097125,0.086830848,0.077524356,0.10331646,0.069838236,0.03970824,0.039437502,0.029485092,0.056377386,0.066400776,0.08231145,0.170352,0.170352,0.18653544,0.298116,0.383292,0.511056,0.553644,0.553644,0.553644,0.553644,0.596232,0.6345612,0.4982796,0.2853396,0.2597868,0.2597868,0.340704,0.440537648,0.440530385,0.440536655
Iraq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003374922,0.031813464,0.036144742,0.050109756,0.085268733,0.095372831,0.152711536,0.236008737,0.290883028,0.322263236,0.31840232,0.297701241,0.451316395,0.443594564,0.453205779,0.525988147,0.618896564,0.646415856,0.770622334,0.67360656,0.67360656,0.655284825,0.653905278,0.652525731,0.868194912,0.866355516,0.86451612,1.297034455,1.503882812,2.177559758,2.408615486,2.480425506,2.63426523,2.628587934,2.622910638,3.7386625,3.730552603,3.714844162,4.633438524,4.875503038,5.787475574,5.984015037,2.299245,4.58328,5.481684,6.82929,8.16777,0.7235904,0.7662291,0.898404,0.895362,0.89232,2.658708,3.007479384,0.830801634,1.08498,1.29285,1.49058,1.91646,2.74820364,2.98116,3.40704,4.2588,4.2588,5.11056,3.83292,4.2588,4.2588,5.96232,10.22112,11.49876,11.92464,12.35052,13.798512,13.798512,13.798512,13.798512
Israel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070916701,0.128087593,0.15817097,0.076998977,0.116266938,0.183088651,0.211446742,0.214814775,0.223933108,0.271167714,0.337131868,0.295236826,0.346332348,0.343457198,0.376151761,0.38822739,0.407449822,0.459531109,0.492225672,0.528863297,0.606903081,0.562543625,0.387734508,0.532724212,0.629986428,0.666643095,0.675266184,0.696027446,0.602093171,0.857691961,1.043038699,0.95066975,0.931856408,0.944897725,0.906873731,0.940851054,0.969126249,1.02750408,0.96409918,1.431783087,1.015346592,0.958260937,1.033678013,1.077654292,1.058101513,1.322341784,1.63246395,1.604148,1.5988245,1.593501,1.5881775,2.5325664,2.4339042,2.909032152,2.844565074,2.944656,2.0826546,2.017308384,2.024341488,1.950360048,2.025465,2.167252214,2.1294,2.05231572,2.02676292,2.18859732,2.3338224,2.34234,2.72478024,2.81208564,2.94027552,3.045042,2.70902268,2.49480504,2.1294,2.23587,2.427516,2.5829622,2.610440521,2.637918843,2.665397164
Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030312295,0.040909276,0.043373691,0.051506258,0.05487429,0.052984906,0.079436286,0.107448461,0.113198761,0.137267873,0.148357737,0.146879089,0.180641564,0.144578969,0.231162056,0.183516714,0.182169181,0.201402826,0.191842565,0.29518627,0.284597787,0.272754836,0.253626957,0.268581246,0.267148357,0.294862536,0.42765957,0.453624484,0.373018472,0.595285567,0.929365865,0.989962927,0.834995654,1.05305421,0.846908502,0.822828049,0.820186676,0.626774187,1.436399952,1.605219798,1.821144,1.81506,1.588280928,1.465300473,1.1903853,1.202918847,1.1778624,1.406013414,1.565790408,1.53617451,1.696040736,1.7436237,1.689636312,1.76229144,1.863225,1.65071088,1.67328252,1.70352,2.086812,1.788696,1.873872,1.91646,2.044224,1.9931184,2.1038472,1.4778036,1.4139216,1.5842736,1.8270252,1.8270252,1.8270252,1.8270252
Kosovo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2512692,0.21294,0.1533168,0.1575756,0.170352,0.2384928,0.2044224,0.2512692,0.3023748,0.3577392,0.361998,0.34751808,0.3470922,0.36114624,0.32494644,0.32494644,0.32494644,0.32494644
Kuwait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157438502,0.156241975,0.294206792,0.297862591,0.295085103,0.728444962,0.729004138,0.52645169,0.553294915,0.507673296,0.471954065,0.471768286,0.411475644,0.513323921,0.368247079,0.045065202,0.244288824,0.2284035,0.455286,0.90753,0.904488,0.901446,0.898404,0.895362,0.89232,0.408111678,0.697080384,0.814194342,1.14356892,1.163565,0.936936,0.936936,1.107288,0.85176,0.85176,0.95823,0.95823,1.27764,1.618344,1.788696,1.788696,1.447992,1.447992,1.660932,1.447992,1.49058,1.5459444,1.5459444,1.5459444,1.5459444
